Time,HHMMSS,.075mm,.125mm,.175mm,.225mm,.275mm,.325mm,.375mm,.4375mm,.5125mm,.5875mm,.6625mm,.75mm,.85mm,.95mm,1.1mm,1.3mm,1.5mm,1.7mm,1.9mm
31169.16,83929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31170.16,83930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31171.16,83931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31172.16,83932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31173.16,83933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31174.16,83934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31175.16,83935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31176.16,83936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31177.16,83937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31178.16,83938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31179.16,83939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31180.16,83940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31181.16,83941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31182.16,83942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31183.16,83943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31184.16,83944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31185.16,83945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31186.16,83946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31187.16,83947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31188.16,83948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31189.16,83949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31190.16,83950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31191.16,83951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31192.16,83952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31193.16,83953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31194.16,83954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31195.16,83955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31196.16,83956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31197.16,83957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31198.16,83958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31199.16,83959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31200.16,84000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31201.16,84001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31202.16,84002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31203.16,84003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31204.16,84004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31205.16,84005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31206.16,84006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31207.16,84007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31208.16,84008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31209.16,84009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31210.16,84010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31211.16,84011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31212.16,84012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31213.16,84013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31214.16,84014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31215.16,84015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31216.16,84016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31217.16,84017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31218.16,84018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31219.16,84019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31220.16,84020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31221.16,84021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31222.16,84022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31223.16,84023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31224.16,84024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31225.16,84025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31226.16,84026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31227.16,84027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31228.16,84028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31229.16,84029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31230.16,84030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31231.16,84031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31232.16,84032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31233.16,84033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31234.16,84034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31235.16,84035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31236.16,84036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31237.16,84037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31238.16,84038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31239.16,84039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31240.16,84040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31241.16,84041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31242.16,84042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31243.16,84043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31244.16,84044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31245.16,84045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31246.16,84046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31247.16,84047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31248.16,84048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31249.16,84049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31250.16,84050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31251.16,84051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31252.16,84052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31253.16,84053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31254.16,84054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31255.16,84055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31256.16,84056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31257.16,84057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31258.16,84058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31259.16,84059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31260.16,84100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31261.16,84101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31262.16,84102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31263.16,84103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31264.16,84104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31265.16,84105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31266.16,84106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31267.16,84107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31268.16,84108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31269.16,84109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31270.16,84110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31271.16,84111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31272.16,84112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31273.16,84113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31274.16,84114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31275.16,84115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31276.16,84116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31277.16,84117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31278.16,84118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31279.16,84119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31280.16,84120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31281.16,84121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31282.16,84122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31283.16,84123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31284.16,84124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31285.16,84125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31286.16,84126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31287.16,84127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31288.16,84128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31289.16,84129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31290.16,84130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31291.16,84131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31292.16,84132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31293.16,84133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31294.16,84134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31295.16,84135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31296.16,84136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31297.16,84137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31298.16,84138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31299.16,84139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31300.16,84140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31301.16,84141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31302.16,84142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31303.16,84143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31304.16,84144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31305.16,84145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31306.16,84146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31307.16,84147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31308.16,84148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31309.16,84149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31310.16,84150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31311.16,84151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31312.16,84152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31313.16,84153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31314.16,84154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31315.16,84155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31316.16,84156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31317.16,84157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31318.16,84158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31319.16,84159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31320.16,84200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31321.16,84201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31322.16,84202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31323.16,84203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31324.16,84204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31325.16,84205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31326.16,84206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31327.16,84207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31328.16,84208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31329.16,84209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31330.16,84210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31331.16,84211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31332.16,84212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31333.16,84213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31334.16,84214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31335.16,84215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31336.16,84216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31337.16,84217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31338.16,84218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31339.16,84219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31340.16,84220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31341.16,84221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31342.16,84222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31343.16,84223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31344.16,84224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31345.16,84225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31346.16,84226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31347.16,84227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31348.16,84228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31349.16,84229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31350.16,84230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31351.16,84231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31352.16,84232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31353.16,84233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31354.16,84234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31355.16,84235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31356.16,84236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31357.16,84237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31358.16,84238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31359.16,84239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31360.16,84240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31361.16,84241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31362.16,84242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31363.16,84243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31364.16,84244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31365.16,84245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31366.16,84246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31367.16,84247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31368.16,84248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31369.16,84249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31370.16,84250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31371.16,84251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31372.16,84252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31373.16,84253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31374.16,84254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31375.16,84255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31376.16,84256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31377.16,84257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31378.16,84258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31379.16,84259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31380.16,84300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31381.16,84301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31382.16,84302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31383.16,84303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31384.16,84304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31385.16,84305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31386.16,84306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31387.16,84307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31388.16,84308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31389.16,84309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31390.16,84310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31391.16,84311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31392.16,84312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31393.16,84313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31394.16,84314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31395.16,84315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31396.16,84316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31397.16,84317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31398.16,84318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31399.16,84319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31400.16,84320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31401.16,84321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31402.16,84322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31403.16,84323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31404.16,84324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31405.16,84325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31406.16,84326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31407.16,84327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31408.16,84328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31409.16,84329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31410.16,84330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31411.16,84331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31412.16,84332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31413.16,84333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31414.16,84334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31415.16,84335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31416.16,84336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31417.16,84337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31418.16,84338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31419.16,84339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31420.16,84340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31421.16,84341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31422.16,84342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31423.16,84343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31424.16,84344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31425.16,84345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31426.16,84346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31427.16,84347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31428.16,84348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31429.16,84349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31430.16,84350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31431.16,84351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31432.16,84352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31433.16,84353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31434.16,84354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31435.16,84355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31436.16,84356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31437.16,84357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31438.16,84358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31439.16,84359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31440.16,84400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31441.16,84401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31442.16,84402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31443.16,84403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31444.16,84404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31445.16,84405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31446.16,84406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31447.16,84407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31448.16,84408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31449.16,84409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31450.16,84410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31451.16,84411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31452.16,84412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31453.16,84413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31454.16,84414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31455.16,84415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31456.16,84416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31457.16,84417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31458.16,84418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31459.16,84419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31460.16,84420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31461.16,84421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31462.16,84422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31463.16,84423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31464.16,84424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31465.16,84425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31466.16,84426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31467.16,84427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31468.16,84428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31469.16,84429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
