Rain Category,log(No*) Mean,log(No*) Std,R Mean,R Std,Dm Mean,Dm Std
0-10 mmhr-1,5.74763459332,0.714952839782,2.13416120838,2.87099558113,1.45356176062,0.210743751266
10-30 mmhr-1,7.16716269631,0.5111436945,21.9920003714,5.48790379134,1.64184980264,0.834298233825
30-100 mmhr-1,7.4906562493,0.0831605847909,39.04142179,6.46214816412,1.51024930432,0.0333517874227
